980.5	3.614117647058823E+01	6.023529411764706E+00
981.5	2.309019607843137E+01	4.814638705757083E+00
982.5	2.911372549019608E+01	5.406283100495815E+00
983.5	2.208627450980392E+01	4.708809547116855E+00
984.5	3.112156862745098E+01	5.589598732880336E+00
985.5	2.911372549019608E+01	5.406283100495815E+00
986.5	4.116078431372549E+01	6.428234528560036E+00
987.5	4.015686274509804E+01	6.349357498063570E+00
988.5	6.525490196078431E+01	8.093874445350700E+00
989.5	3.413333333333333E+01	5.853818372864302E+00
990.5	2.710588235294118E+01	5.216529491030972E+00
991.5	2.911372549019608E+01	5.406283100495815E+00
992.5	2.309019607843137E+01	4.814638705757083E+00
993.5	3.112156862745098E+01	5.589598732880336E+00
994.5	2.810980392156863E+01	5.312253612804198E+00
995.5	2.509803921568627E+01	5.019607843137255E+00
996.5	3.814901960784314E+01	6.188588175529639E+00
997.5	5.722352941176471E+01	7.579441629134557E+00
998.5	3.112156862745098E+01	5.589598732880336E+00
999.5	3.212549019607843E+01	5.679037991647252E+00
1000.5	4.116078431372549E+01	6.428234528560036E+00
1001.5	3.714509803921569E+01	6.106616501005271E+00
1002.5	3.513725490196079E+01	5.939280095974516E+00
1003.5	3.212549019607843E+01	5.679037991647252E+00
1004.5	3.312941176470589E+01	5.767090343191119E+00
1005.5	2.007843137254902E+01	4.489673743058401E+00
1006.5	2.710588235294118E+01	5.216529491030972E+00
1007.5	4.116078431372549E+01	6.428234528560036E+00
1008.5	3.413333333333333E+01	5.853818372864302E+00
1009.5	3.614117647058823E+01	6.023529411764706E+00
1010.5	2.409411764705882E+01	4.918191169823479E+00
1011.5	2.911372549019608E+01	5.406283100495815E+00
1012.5	4.417254901960784E+01	6.659262324164567E+00
1013.5	3.413333333333333E+01	5.853818372864302E+00
1014.5	3.614117647058823E+01	6.023529411764706E+00
1015.5	2.610196078431373E+01	5.119015668548050E+00
1016.5	2.309019607843137E+01	4.814638705757083E+00
1017.5	3.011764705882353E+01	5.498704891032256E+00
1018.5	3.413333333333333E+01	5.853818372864302E+00
1019.5	3.915294117647059E+01	6.269488186627411E+00
1020.5	2.610196078431373E+01	5.119015668548050E+00
1021.5	3.112156862745098E+01	5.589598732880336E+00
1022.5	3.714509803921569E+01	6.106616501005271E+00
1023.5	2.710588235294118E+01	5.216529491030972E+00
1024.5	3.112156862745098E+01	5.589598732880336E+00
1025.5	2.610196078431373E+01	5.119015668548050E+00
1026.5	3.614117647058823E+01	6.023529411764706E+00
1027.5	2.911372549019608E+01	5.406283100495815E+00
1028.5	3.915294117647059E+01	6.269488186627411E+00
1029.5	4.015686274509804E+01	6.349357498063570E+00
1030.5	2.509803921568627E+01	5.019607843137255E+00
1031.5	2.309019607843137E+01	4.814638705757083E+00
1032.5	3.614117647058823E+01	6.023529411764706E+00
1033.5	4.618039215686274E+01	6.808927355608112E+00
1034.5	4.116078431372549E+01	6.428234528560036E+00
1035.5	3.312941176470589E+01	5.767090343191119E+00
1036.5	3.915294117647059E+01	6.269488186627411E+00
1037.5	2.911372549019608E+01	5.406283100495815E+00
1038.5	2.710588235294118E+01	5.216529491030972E+00
1039.5	3.413333333333333E+01	5.853818372864302E+00
1040.5	2.911372549019608E+01	5.406283100495815E+00
1041.5	2.509803921568627E+01	5.019607843137255E+00
1042.5	3.312941176470589E+01	5.767090343191119E+00
1043.5	2.710588235294118E+01	5.216529491030972E+00
1044.5	3.413333333333333E+01	5.853818372864302E+00
1045.5	3.614117647058823E+01	6.023529411764706E+00
1046.5	3.513725490196079E+01	5.939280095974516E+00
1047.5	3.513725490196079E+01	5.939280095974516E+00
1048.5	3.513725490196079E+01	5.939280095974516E+00
1049.5	3.714509803921569E+01	6.106616501005271E+00
1050.5	3.011764705882353E+01	5.498704891032256E+00
1051.5	2.409411764705882E+01	4.918191169823479E+00
1052.5	2.911372549019608E+01	5.406283100495815E+00
1053.5	3.915294117647059E+01	6.269488186627411E+00
1054.5	3.513725490196079E+01	5.939280095974516E+00
1055.5	2.710588235294118E+01	5.216529491030972E+00
1056.5	3.312941176470589E+01	5.767090343191119E+00
1057.5	3.814901960784314E+01	6.188588175529639E+00
1058.5	2.911372549019608E+01	5.406283100495815E+00
1059.5	2.208627450980392E+01	4.708809547116855E+00
1060.5	2.610196078431373E+01	5.119015668548050E+00
1061.5	2.911372549019608E+01	5.406283100495815E+00
1062.5	3.112156862745098E+01	5.589598732880336E+00
1063.5	2.710588235294118E+01	5.216529491030972E+00
1064.5	2.710588235294118E+01	5.216529491030972E+00
1065.5	3.614117647058823E+01	6.023529411764706E+00
1066.5	3.413333333333333E+01	5.853818372864302E+00
1067.5	3.513725490196079E+01	5.939280095974516E+00
1068.5	3.112156862745098E+01	5.589598732880336E+00
1069.5	3.011764705882353E+01	5.498704891032256E+00
1070.5	3.413333333333333E+01	5.853818372864302E+00
1071.5	3.614117647058823E+01	6.023529411764706E+00
1072.5	1.807058823529412E+01	4.259278493735438E+00
1073.5	3.413333333333333E+01	5.853818372864302E+00
1074.5	3.212549019607843E+01	5.679037991647252E+00
1075.5	3.714509803921569E+01	6.106616501005271E+00
1076.5	3.212549019607843E+01	5.679037991647252E+00
1077.5	2.911372549019608E+01	5.406283100495815E+00
1078.5	3.513725490196079E+01	5.939280095974516E+00
1079.5	3.112156862745098E+01	5.589598732880336E+00
1080.5	3.011764705882353E+01	5.498704891032256E+00
1081.5	2.810980392156863E+01	5.312253612804198E+00
1082.5	2.710588235294118E+01	5.216529491030972E+00
1083.5	3.212549019607843E+01	5.679037991647252E+00
1084.5	3.915294117647059E+01	6.269488186627411E+00
1085.5	3.814901960784314E+01	6.188588175529639E+00
1086.5	3.614117647058823E+01	6.023529411764706E+00
1087.5	2.509803921568627E+01	5.019607843137255E+00
1088.5	2.409411764705882E+01	4.918191169823479E+00
1089.5	3.413333333333333E+01	5.853818372864302E+00
1090.5	2.810980392156863E+01	5.312253612804198E+00
1091.5	4.316862745098040E+01	6.583153969495341E+00
1092.5	3.714509803921569E+01	6.106616501005271E+00
1093.5	2.509803921568627E+01	5.019607843137255E+00
1094.5	3.112156862745098E+01	5.589598732880336E+00
1095.5	2.208627450980392E+01	4.708809547116855E+00
1096.5	4.116078431372549E+01	6.428234528560036E+00
1097.5	3.513725490196079E+01	5.939280095974516E+00
1098.5	2.911372549019608E+01	5.406283100495815E+00
1099.5	3.614117647058823E+01	6.023529411764706E+00
1100.5	2.911372549019608E+01	5.406283100495815E+00
1101.5	3.212549019607843E+01	5.679037991647252E+00
1102.5	3.011764705882353E+01	5.498704891032256E+00
1103.5	2.610196078431373E+01	5.119015668548050E+00
1104.5	3.614117647058823E+01	6.023529411764706E+00
1105.5	4.116078431372549E+01	6.428234528560036E+00
1106.5	2.911372549019608E+01	5.406283100495815E+00
1107.5	3.513725490196079E+01	5.939280095974516E+00
1108.5	4.116078431372549E+01	6.428234528560036E+00
1109.5	2.610196078431373E+01	5.119015668548050E+00
1110.5	3.814901960784314E+01	6.188588175529639E+00
1111.5	3.212549019607843E+01	5.679037991647252E+00
1112.5	3.212549019607843E+01	5.679037991647252E+00
1113.5	2.710588235294118E+01	5.216529491030972E+00
1114.5	2.409411764705882E+01	4.918191169823479E+00
1115.5	2.409411764705882E+01	4.918191169823479E+00
1116.5	3.112156862745098E+01	5.589598732880336E+00
1117.5	2.509803921568627E+01	5.019607843137255E+00
1118.5	2.409411764705882E+01	4.918191169823479E+00
1119.5	2.710588235294118E+01	5.216529491030972E+00
1120.5	4.216470588235294E+01	6.506155367813381E+00
1121.5	4.216470588235294E+01	6.506155367813381E+00
1122.5	4.015686274509804E+01	6.349357498063570E+00
1123.5	3.212549019607843E+01	5.679037991647252E+00
1124.5	4.116078431372549E+01	6.428234528560036E+00
1125.5	4.417254901960784E+01	6.659262324164567E+00
1126.5	3.212549019607843E+01	5.679037991647252E+00
1127.5	2.610196078431373E+01	5.119015668548050E+00
1128.5	3.413333333333333E+01	5.853818372864302E+00
1129.5	3.814901960784314E+01	6.188588175529639E+00
1130.5	2.710588235294118E+01	5.216529491030972E+00
1131.5	3.513725490196079E+01	5.939280095974516E+00
1132.5	2.810980392156863E+01	5.312253612804198E+00
1133.5	4.015686274509804E+01	6.349357498063570E+00
1134.5	3.814901960784314E+01	6.188588175529639E+00
1135.5	3.714509803921569E+01	6.106616501005271E+00
1136.5	2.911372549019608E+01	5.406283100495815E+00
1137.5	2.810980392156863E+01	5.312253612804198E+00
1138.5	3.513725490196079E+01	5.939280095974516E+00
1139.5	3.312941176470589E+01	5.767090343191119E+00
1140.5	3.112156862745098E+01	5.589598732880336E+00
1141.5	3.614117647058823E+01	6.023529411764706E+00
1142.5	3.413333333333333E+01	5.853818372864302E+00
1143.5	2.911372549019608E+01	5.406283100495815E+00
1144.5	2.208627450980392E+01	4.708809547116855E+00
1145.5	3.413333333333333E+01	5.853818372864302E+00
1146.5	2.911372549019608E+01	5.406283100495815E+00
1147.5	2.108235294117647E+01	4.600546580034098E+00
1148.5	3.814901960784314E+01	6.188588175529639E+00
1149.5	3.513725490196079E+01	5.939280095974516E+00
1150.5	4.015686274509804E+01	6.349357498063570E+00
1151.5	4.417254901960784E+01	6.659262324164567E+00
1152.5	3.312941176470589E+01	5.767090343191119E+00
1153.5	3.212549019607843E+01	5.679037991647252E+00
1154.5	2.409411764705882E+01	4.918191169823479E+00
1155.5	3.614117647058823E+01	6.023529411764706E+00
1156.5	2.710588235294118E+01	5.216529491030972E+00
1157.5	2.710588235294118E+01	5.216529491030972E+00
1158.5	4.015686274509804E+01	6.349357498063570E+00
1159.5	3.614117647058823E+01	6.023529411764706E+00
1160.5	3.513725490196079E+01	5.939280095974516E+00
1161.5	3.915294117647059E+01	6.269488186627411E+00
1162.5	4.116078431372549E+01	6.428234528560036E+00
1163.5	2.710588235294118E+01	5.216529491030972E+00
1164.5	3.413333333333333E+01	5.853818372864302E+00
1165.5	3.413333333333333E+01	5.853818372864302E+00
1166.5	3.413333333333333E+01	5.853818372864302E+00
1167.5	1.807058823529412E+01	4.259278493735438E+00
1168.5	3.212549019607843E+01	5.679037991647252E+00
1169.5	3.513725490196079E+01	5.939280095974516E+00
1170.5	5.019607843137255E+01	7.098797489559066E+00
1171.5	4.015686274509804E+01	6.349357498063570E+00
1172.5	2.610196078431373E+01	5.119015668548050E+00
1173.5	3.011764705882353E+01	5.498704891032256E+00
1174.5	4.417254901960784E+01	6.659262324164567E+00
1175.5	2.710588235294118E+01	5.216529491030972E+00
1176.5	5.120000000000000E+01	7.169434030223410E+00
1177.5	2.911372549019608E+01	5.406283100495815E+00
1178.5	3.814901960784314E+01	6.188588175529639E+00
1179.5	2.409411764705882E+01	4.918191169823479E+00
1180.5	3.513725490196079E+01	5.939280095974516E+00
1181.5	3.212549019607843E+01	5.679037991647252E+00
1182.5	3.513725490196079E+01	5.939280095974516E+00
1183.5	3.312941176470589E+01	5.767090343191119E+00
1184.5	4.015686274509804E+01	6.349357498063570E+00
1185.5	2.911372549019608E+01	5.406283100495815E+00
1186.5	3.413333333333333E+01	5.853818372864302E+00
1187.5	2.509803921568627E+01	5.019607843137255E+00
1188.5	3.915294117647059E+01	6.269488186627411E+00
1189.5	3.413333333333333E+01	5.853818372864302E+00
1190.5	4.316862745098040E+01	6.583153969495341E+00
1191.5	2.509803921568627E+01	5.019607843137255E+00
1192.5	3.614117647058823E+01	6.023529411764706E+00
1193.5	2.610196078431373E+01	5.119015668548050E+00
1194.5	3.614117647058823E+01	6.023529411764706E+00
1195.5	4.618039215686274E+01	6.808927355608112E+00
1196.5	3.614117647058823E+01	6.023529411764706E+00
1197.5	4.818823529411765E+01	6.955372654707962E+00
1198.5	2.710588235294118E+01	5.216529491030972E+00
1199.5	3.513725490196079E+01	5.939280095974516E+00
1200.5	3.112156862745098E+01	5.589598732880336E+00
1201.5	2.710588235294118E+01	5.216529491030972E+00
1202.5	2.810980392156863E+01	5.312253612804198E+00
1203.5	3.513725490196079E+01	5.939280095974516E+00
1204.5	3.011764705882353E+01	5.498704891032256E+00
1205.5	4.316862745098040E+01	6.583153969495341E+00
1206.5	3.714509803921569E+01	6.106616501005271E+00
1207.5	2.810980392156863E+01	5.312253612804198E+00
1208.5	3.112156862745098E+01	5.589598732880336E+00
1209.5	2.911372549019608E+01	5.406283100495815E+00
1210.5	1.706666666666667E+01	4.139274667286750E+00
1211.5	3.112156862745098E+01	5.589598732880336E+00
1212.5	3.814901960784314E+01	6.188588175529639E+00
1213.5	3.614117647058823E+01	6.023529411764706E+00
1214.5	3.312941176470589E+01	5.767090343191119E+00
1215.5	3.413333333333333E+01	5.853818372864302E+00
1216.5	3.814901960784314E+01	6.188588175529639E+00
1217.5	3.513725490196079E+01	5.939280095974516E+00
1218.5	2.509803921568627E+01	5.019607843137255E+00
1219.5	3.915294117647059E+01	6.269488186627411E+00
1220.5	3.413333333333333E+01	5.853818372864302E+00
1221.5	2.610196078431373E+01	5.119015668548050E+00
1222.5	2.208627450980392E+01	4.708809547116855E+00
1223.5	3.614117647058823E+01	6.023529411764706E+00
1224.5	3.413333333333333E+01	5.853818372864302E+00
1225.5	4.417254901960784E+01	6.659262324164567E+00
1226.5	3.112156862745098E+01	5.589598732880336E+00
1227.5	2.911372549019608E+01	5.406283100495815E+00
1228.5	3.513725490196079E+01	5.939280095974516E+00
1229.5	4.015686274509804E+01	6.349357498063570E+00
1230.5	4.216470588235294E+01	6.506155367813381E+00
1231.5	3.212549019607843E+01	5.679037991647252E+00
1232.5	3.814901960784314E+01	6.188588175529639E+00
1233.5	3.614117647058823E+01	6.023529411764706E+00
1234.5	2.710588235294118E+01	5.216529491030972E+00
1235.5	2.208627450980392E+01	4.708809547116855E+00
1236.5	3.513725490196079E+01	5.939280095974516E+00
1237.5	3.714509803921569E+01	6.106616501005271E+00
1238.5	3.212549019607843E+01	5.679037991647252E+00
1239.5	3.212549019607843E+01	5.679037991647252E+00
1240.5	4.919215686274510E+01	7.027450980392157E+00
1241.5	4.015686274509804E+01	6.349357498063570E+00
1242.5	3.212549019607843E+01	5.679037991647252E+00
1243.5	3.212549019607843E+01	5.679037991647252E+00
1244.5	4.116078431372549E+01	6.428234528560036E+00
1245.5	2.309019607843137E+01	4.814638705757083E+00
1246.5	3.814901960784314E+01	6.188588175529639E+00
1247.5	1.706666666666667E+01	4.139274667286750E+00
1248.5	3.513725490196079E+01	5.939280095974516E+00
1249.5	3.915294117647059E+01	6.269488186627411E+00
1250.5	3.312941176470589E+01	5.767090343191119E+00
1251.5	3.212549019607843E+01	5.679037991647252E+00
1252.5	3.814901960784314E+01	6.188588175529639E+00
1253.5	3.112156862745098E+01	5.589598732880336E+00
1254.5	3.112156862745098E+01	5.589598732880336E+00
1255.5	2.710588235294118E+01	5.216529491030972E+00
1256.5	3.413333333333333E+01	5.853818372864302E+00
1257.5	3.915294117647059E+01	6.269488186627411E+00
1258.5	2.610196078431373E+01	5.119015668548050E+00
1259.5	3.212549019607843E+01	5.679037991647252E+00
1260.5	3.413333333333333E+01	5.853818372864302E+00
1261.5	3.814901960784314E+01	6.188588175529639E+00
1262.5	3.614117647058823E+01	6.023529411764706E+00
1263.5	3.614117647058823E+01	6.023529411764706E+00
1264.5	3.312941176470589E+01	5.767090343191119E+00
1265.5	3.312941176470589E+01	5.767090343191119E+00
1266.5	3.413333333333333E+01	5.853818372864302E+00
1267.5	4.316862745098040E+01	6.583153969495341E+00
1268.5	2.610196078431373E+01	5.119015668548050E+00
1269.5	2.509803921568627E+01	5.019607843137255E+00
1270.5	3.112156862745098E+01	5.589598732880336E+00
1271.5	2.710588235294118E+01	5.216529491030972E+00
1272.5	3.513725490196079E+01	5.939280095974516E+00
1273.5	4.316862745098040E+01	6.583153969495341E+00
1274.5	3.814901960784314E+01	6.188588175529639E+00
1275.5	3.513725490196079E+01	5.939280095974516E+00
1276.5	3.814901960784314E+01	6.188588175529639E+00
1277.5	3.312941176470589E+01	5.767090343191119E+00
1278.5	3.814901960784314E+01	6.188588175529639E+00
1279.5	4.015686274509804E+01	6.349357498063570E+00
1280.5	3.011764705882353E+01	5.498704891032256E+00
1281.5	3.915294117647059E+01	6.269488186627411E+00
1282.5	2.810980392156863E+01	5.312253612804198E+00
1283.5	3.413333333333333E+01	5.853818372864302E+00
1284.5	3.814901960784314E+01	6.188588175529639E+00
1285.5	2.911372549019608E+01	5.406283100495815E+00
1286.5	2.911372549019608E+01	5.406283100495815E+00
1287.5	2.911372549019608E+01	5.406283100495815E+00
1288.5	3.212549019607843E+01	5.679037991647252E+00
1289.5	3.112156862745098E+01	5.589598732880336E+00
1290.5	2.911372549019608E+01	5.406283100495815E+00
1291.5	2.509803921568627E+01	5.019607843137255E+00
1292.5	3.212549019607843E+01	5.679037991647252E+00
1293.5	3.212549019607843E+01	5.679037991647252E+00
1294.5	3.714509803921569E+01	6.106616501005271E+00
1295.5	3.112156862745098E+01	5.589598732880336E+00
1296.5	3.011764705882353E+01	5.498704891032256E+00
1297.5	3.413333333333333E+01	5.853818372864302E+00
1298.5	3.614117647058823E+01	6.023529411764706E+00
1299.5	3.614117647058823E+01	6.023529411764706E+00
1300.5	3.413333333333333E+01	5.853818372864302E+00
1301.5	2.911372549019608E+01	5.406283100495815E+00
1302.5	3.312941176470589E+01	5.767090343191119E+00
1303.5	2.509803921568627E+01	5.019607843137255E+00
1304.5	2.911372549019608E+01	5.406283100495815E+00
1305.5	2.911372549019608E+01	5.406283100495815E+00
1306.5	3.614117647058823E+01	6.023529411764706E+00
1307.5	3.011764705882353E+01	5.498704891032256E+00
1308.5	3.011764705882353E+01	5.498704891032256E+00
1309.5	3.814901960784314E+01	6.188588175529639E+00
1310.5	2.309019607843137E+01	4.814638705757083E+00
1311.5	4.316862745098040E+01	6.583153969495341E+00
1312.5	4.417254901960784E+01	6.659262324164567E+00
1313.5	2.911372549019608E+01	5.406283100495815E+00
1314.5	4.818823529411765E+01	6.955372654707962E+00
1315.5	4.417254901960784E+01	6.659262324164567E+00
1316.5	3.112156862745098E+01	5.589598732880336E+00
1317.5	4.718431372549020E+01	6.882539520402617E+00
1318.5	3.413333333333333E+01	5.853818372864302E+00
1319.5	3.312941176470589E+01	5.767090343191119E+00
1320.5	3.614117647058823E+01	6.023529411764706E+00
1321.5	2.610196078431373E+01	5.119015668548050E+00
1322.5	2.309019607843137E+01	4.814638705757083E+00
1323.5	2.309019607843137E+01	4.814638705757083E+00
1324.5	3.413333333333333E+01	5.853818372864302E+00
1325.5	3.614117647058823E+01	6.023529411764706E+00
1326.5	3.413333333333333E+01	5.853818372864302E+00
1327.5	2.208627450980392E+01	4.708809547116855E+00
1328.5	2.208627450980392E+01	4.708809547116855E+00
1329.5	3.312941176470589E+01	5.767090343191119E+00
1330.5	3.714509803921569E+01	6.106616501005271E+00
1331.5	3.915294117647059E+01	6.269488186627411E+00
1332.5	2.409411764705882E+01	4.918191169823479E+00
1333.5	3.212549019607843E+01	5.679037991647252E+00
1334.5	2.509803921568627E+01	5.019607843137255E+00
1335.5	3.413333333333333E+01	5.853818372864302E+00
1336.5	2.509803921568627E+01	5.019607843137255E+00
1337.5	3.413333333333333E+01	5.853818372864302E+00
1338.5	3.112156862745098E+01	5.589598732880336E+00
1339.5	3.011764705882353E+01	5.498704891032256E+00
1340.5	2.810980392156863E+01	5.312253612804198E+00
1341.5	2.610196078431373E+01	5.119015668548050E+00
1342.5	3.212549019607843E+01	5.679037991647252E+00
1343.5	4.919215686274510E+01	7.027450980392157E+00
1344.5	3.413333333333333E+01	5.853818372864302E+00
1345.5	2.208627450980392E+01	4.708809547116855E+00
1346.5	3.312941176470589E+01	5.767090343191119E+00
1347.5	3.312941176470589E+01	5.767090343191119E+00
1348.5	3.011764705882353E+01	5.498704891032256E+00
1349.5	4.818823529411765E+01	6.955372654707962E+00
1350.5	3.011764705882353E+01	5.498704891032256E+00
1351.5	3.212549019607843E+01	5.679037991647252E+00
1352.5	3.814901960784314E+01	6.188588175529639E+00
1353.5	2.409411764705882E+01	4.918191169823479E+00
1354.5	2.810980392156863E+01	5.312253612804198E+00
1355.5	3.714509803921569E+01	6.106616501005271E+00
1356.5	2.911372549019608E+01	5.406283100495815E+00
1357.5	2.810980392156863E+01	5.312253612804198E+00
1358.5	3.814901960784314E+01	6.188588175529639E+00
1359.5	3.112156862745098E+01	5.589598732880336E+00
1360.5	4.116078431372549E+01	6.428234528560036E+00
1361.5	3.714509803921569E+01	6.106616501005271E+00
1362.5	2.509803921568627E+01	5.019607843137255E+00
1363.5	2.610196078431373E+01	5.119015668548050E+00
1364.5	3.513725490196079E+01	5.939280095974516E+00
1365.5	3.614117647058823E+01	6.023529411764706E+00
1366.5	3.413333333333333E+01	5.853818372864302E+00
1367.5	3.312941176470589E+01	5.767090343191119E+00
1368.5	2.911372549019608E+01	5.406283100495815E+00
1369.5	3.413333333333333E+01	5.853818372864302E+00
1370.5	3.112156862745098E+01	5.589598732880336E+00
1371.5	3.312941176470589E+01	5.767090343191119E+00
1372.5	3.513725490196079E+01	5.939280095974516E+00
1373.5	3.513725490196079E+01	5.939280095974516E+00
1374.5	3.714509803921569E+01	6.106616501005271E+00
1375.5	2.208627450980392E+01	4.708809547116855E+00
1376.5	2.710588235294118E+01	5.216529491030972E+00
1377.5	2.610196078431373E+01	5.119015668548050E+00
1378.5	2.409411764705882E+01	4.918191169823479E+00
1379.5	2.309019607843137E+01	4.814638705757083E+00
1380.5	3.011764705882353E+01	5.498704891032256E+00
1381.5	3.814901960784314E+01	6.188588175529639E+00
1382.5	3.413333333333333E+01	5.853818372864302E+00
1383.5	3.413333333333333E+01	5.853818372864302E+00
1384.5	3.614117647058823E+01	6.023529411764706E+00
1385.5	3.513725490196079E+01	5.939280095974516E+00
1386.5	2.509803921568627E+01	5.019607843137255E+00
1387.5	2.610196078431373E+01	5.119015668548050E+00
1388.5	3.915294117647059E+01	6.269488186627411E+00
1389.5	3.212549019607843E+01	5.679037991647252E+00
1390.5	2.108235294117647E+01	4.600546580034098E+00
1391.5	2.810980392156863E+01	5.312253612804198E+00
1392.5	3.513725490196079E+01	5.939280095974516E+00
1393.5	4.316862745098040E+01	6.583153969495341E+00
1394.5	2.710588235294118E+01	5.216529491030972E+00
1395.5	3.413333333333333E+01	5.853818372864302E+00
1396.5	3.312941176470589E+01	5.767090343191119E+00
1397.5	3.413333333333333E+01	5.853818372864302E+00
1398.5	2.610196078431373E+01	5.119015668548050E+00
1399.5	3.011764705882353E+01	5.498704891032256E+00
1400.5	2.810980392156863E+01	5.312253612804198E+00
1401.5	2.409411764705882E+01	4.918191169823479E+00
1402.5	3.011764705882353E+01	5.498704891032256E+00
1403.5	2.108235294117647E+01	4.600546580034098E+00
1404.5	3.915294117647059E+01	6.269488186627411E+00
1405.5	3.011764705882353E+01	5.498704891032256E+00
1406.5	3.614117647058823E+01	6.023529411764706E+00
1407.5	2.610196078431373E+01	5.119015668548050E+00
1408.5	3.614117647058823E+01	6.023529411764706E+00
1409.5	2.610196078431373E+01	5.119015668548050E+00
1410.5	3.212549019607843E+01	5.679037991647252E+00
1411.5	3.312941176470589E+01	5.767090343191119E+00
1412.5	4.618039215686274E+01	6.808927355608112E+00
1413.5	5.822745098039216E+01	7.645638882749649E+00
1414.5	4.116078431372549E+01	6.428234528560036E+00
1415.5	2.810980392156863E+01	5.312253612804198E+00
1416.5	2.509803921568627E+01	5.019607843137255E+00
1417.5	3.714509803921569E+01	6.106616501005271E+00
1418.5	2.309019607843137E+01	4.814638705757083E+00
1419.5	4.718431372549020E+01	6.882539520402617E+00
1420.5	4.316862745098040E+01	6.583153969495341E+00
1421.5	4.919215686274510E+01	7.027450980392157E+00
1422.5	4.216470588235294E+01	6.506155367813381E+00
1423.5	3.814901960784314E+01	6.188588175529639E+00
1424.5	2.610196078431373E+01	5.119015668548050E+00
1425.5	2.610196078431373E+01	5.119015668548050E+00
