

TIME                    COUNT_RATE              COUNT_RATE_ERR
  5.126130521672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130531672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130541672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130551672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130561672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130571672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130581672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130591672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130601672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130611672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130621672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130631672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130641672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130651672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130661672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130671672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130681672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130691672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130701672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130711672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130721672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130731672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130741672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130751672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130761672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130771672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130781672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130791672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130801672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130811672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130821672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130831672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130841672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130851672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130861672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130871672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130881672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130891672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130901672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130911672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130921672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130931672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130941672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130951672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130961672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130971672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130981672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126130991672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131001672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131011672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131021672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131031672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131041672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131051672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131061672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131071672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131081672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131091672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131101672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131111672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131121672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131131672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131141672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131151672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131161672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131171672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131181672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131191672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131201672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131211672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131221672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131231672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131241672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131251672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131261672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131271672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131281672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131291672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131301672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131311672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131321672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131331672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131341672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131351672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131361672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131371672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131381672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131391672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131401672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131411672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131421672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131431672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131441672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131451672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131461672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131471672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131481672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131491672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131501672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131511672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131521672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131531672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131541672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131551672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131561672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131571672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131581672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131591672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131601672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131611672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131621672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131631672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131641672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131651672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131661672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131671672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131681672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131691672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131701672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131711672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131721672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131731672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131741672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131751672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131761672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131771672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131781672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131791672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131801672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131811672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131821672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131831672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131841672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131851672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131861672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131871672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131881672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131891672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131901672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131911672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131921672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131931672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131941672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131951672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131961672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131971672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131981672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126131991672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132001672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132011672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132021672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132031672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132041672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132051672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132061672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132071672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132081672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132091672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132101672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132111672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132121672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132131672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132141672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132151672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132161672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132171672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132181672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132191672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132201672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132211672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132221672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132231672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132241672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132251672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132261672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132271672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132281672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132291672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132301672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132311672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132321672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132331672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132341672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132351672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132361672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132371672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132381672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132391672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132401672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132411672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132421672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132431672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132441672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132451672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132461672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132471672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132481672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132491672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132501672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132511672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132521672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132531672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132541672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132551672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132561672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132571672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132581672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132591672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132601672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132611672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132621672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132631672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132641672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132651672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132661672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132671672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132681672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132691672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132701672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132711672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132721672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132731672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132741672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132751672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132761672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132771672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132781672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132791672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132801672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132811672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132821672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132831672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132841672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132851672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132861672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132871672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132881672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132891672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132901672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132911672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132921672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132931672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132941672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132951672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132961672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132971672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132981672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126132991672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133001672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133011672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133021672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133031672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133041672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133051672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133061672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133071672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133081672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133091672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133101672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133111672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133121672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133131672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133141672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133151672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133161672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133171672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133181672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133191672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133201672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133211672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133221672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133231672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133241672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133251672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133261672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133271672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133281672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133291672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133301672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133311672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133321672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133331672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133341672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133351672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133361672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133371672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133381672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133391672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133401672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133411672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133421672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133431672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133441672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133451672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133461672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133471672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133481672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133491672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133501672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133511672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133521672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133531672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133541672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133551672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133561672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133571672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133581672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133591672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133601672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133611672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133621672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133631672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133641672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133651672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133661672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133671672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133681672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133691672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133701672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133711672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133721672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133731672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133741672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133751672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133761672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133771672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133781672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133791672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133801672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133811672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133821672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133831672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133841672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133851672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133861672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133871672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133881672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133891672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133901672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133911672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133921672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133931672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133941672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133951672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133961672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133971672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133981672800E+08   0.000000000000000E+00   0.000000000000000E+00
  5.126133991672800E+08   0.000000000000000E+00   0.000000000000000E+00
