TIME_SINCE_START	COUNT_RATE	COUNT_RATE_ERR
1665	3.413333333333333E+01	1.851139906719199E+00
1675	3.523764705882353E+01	1.880846455988223E+00
1685	3.092078431372549E+01	1.761875202488144E+00
1695	3.152313725490196E+01	1.778953551979354E+00
1705	3.272784313725490E+01	1.812627585030806E+00
1715	3.132235294117647E+01	1.773279044533278E+00
1725	3.272784313725490E+01	1.812627585030806E+00
1735	3.343058823529412E+01	1.831984950301581E+00
1745	3.212549019607843E+01	1.795869497223361E+00
1755	3.363137254901961E+01	1.837478170877302E+00
1765	3.363137254901961E+01	1.837478170877302E+00
1775	3.403294117647059E+01	1.848415637536323E+00
1785	3.403294117647059E+01	1.848415637536323E+00
1795	3.523764705882353E+01	1.880846455988223E+00
1805	3.644235294117647E+01	1.912727480044690E+00
1815	3.463529411764706E+01	1.864701552540281E+00
1825	3.182431372549020E+01	1.787431535913648E+00
1835	3.664313725490196E+01	1.917989463797238E+00
1845	3.312941176470589E+01	1.823714095644607E+00
1855	3.463529411764706E+01	1.864701552540281E+00
1865	3.302901960784314E+01	1.820948795955908E+00
1875	3.443450980392157E+01	1.859288764481469E+00
1885	3.584000000000000E+01	1.896853948505468E+00
1895	3.383215686274510E+01	1.842955018108067E+00
1905	3.413333333333333E+01	1.851139906719199E+00
1915	3.393254901960784E+01	1.845687347285357E+00
1925	3.383215686274510E+01	1.842955018108067E+00
1935	3.413333333333333E+01	1.851139906719199E+00
1945	3.353098039215686E+01	1.834733616438921E+00
1955	3.443450980392157E+01	1.859288764481469E+00
1965	3.222588235294118E+01	1.798673354507938E+00
1975	3.272784313725490E+01	1.812627585030806E+00
1985	3.232627450980392E+01	1.801472847804372E+00
1995	3.614117647058823E+01	1.904807249419071E+00
2005	3.513725490196079E+01	1.878165276498292E+00
2015	3.302901960784314E+01	1.820948795955908E+00
2025	3.473568627450980E+01	1.867402063082745E+00
2035	3.403294117647059E+01	1.848415637536323E+00
2045	3.393254901960784E+01	1.845687347285357E+00
2055	3.212549019607843E+01	1.795869497223361E+00
2065	3.202509803921568E+01	1.793061255478388E+00
2075	3.734588235294117E+01	1.936293799854272E+00
2085	3.202509803921568E+01	1.793061255478388E+00
2095	3.573960784313726E+01	1.894195427299208E+00
2105	3.333019607843137E+01	1.829232153930149E+00
2115	3.192470588235294E+01	1.790248608640201E+00
2125	3.393254901960784E+01	1.845687347285357E+00
2135	3.353098039215686E+01	1.834733616438921E+00
2145	3.302901960784314E+01	1.820948795955908E+00
2155	3.824941176470588E+01	1.959576726180958E+00
2165	3.222588235294118E+01	1.798673354507938E+00
2175	3.192470588235294E+01	1.790248608640201E+00
2185	3.292862745098039E+01	1.818179290480925E+00
2195	3.423372549019608E+01	1.853860172561005E+00
2205	3.122196078431373E+01	1.770434970458192E+00
2215	3.252705882352941E+01	1.807058823529412E+00
2225	3.453490196078431E+01	1.861997125370118E+00
2235	3.543843137254902E+01	1.886197381326400E+00
2245	3.373176470588236E+01	1.840218632013639E+00
2255	3.573960784313726E+01	1.894195427299208E+00
2265	3.282823529411765E+01	1.815405559971150E+00
2275	3.322980392156862E+01	1.826475208649814E+00
2285	3.202509803921568E+01	1.793061255478388E+00
2295	3.343058823529412E+01	1.831984950301581E+00
2305	3.222588235294118E+01	1.798673354507938E+00
2315	3.784784313725491E+01	1.949263092851210E+00
2325	3.443450980392157E+01	1.859288764481469E+00
2335	3.262745098039215E+01	1.809845346115257E+00
2345	3.302901960784314E+01	1.820948795955908E+00
2355	3.453490196078431E+01	1.861997125370118E+00
2365	3.302901960784314E+01	1.820948795955908E+00
2375	3.553882352941176E+01	1.888867159564728E+00
2385	3.473568627450980E+01	1.867402063082745E+00
2395	3.172392156862745E+01	1.784610016339444E+00
2405	3.302901960784314E+01	1.820948795955908E+00
2415	3.824941176470588E+01	1.959576726180958E+00
2425	3.262745098039215E+01	1.809845346115257E+00
2435	3.162352941176471E+01	1.781784028792355E+00
2445	3.162352941176471E+01	1.781784028792355E+00
2455	3.202509803921568E+01	1.793061255478388E+00
2465	3.162352941176471E+01	1.781784028792355E+00
2475	3.423372549019608E+01	1.853860172561005E+00
2485	3.302901960784314E+01	1.820948795955908E+00
2495	3.363137254901961E+01	1.837478170877302E+00
2505	3.312941176470589E+01	1.823714095644607E+00
2515	3.493647058823530E+01	1.872791402031950E+00
2525	3.684392156862745E+01	1.923237050796475E+00
2535	3.363137254901961E+01	1.837478170877302E+00
2545	3.272784313725490E+01	1.812627585030806E+00
2555	3.513725490196079E+01	1.878165276498292E+00
2565	3.152313725490196E+01	1.778953551979354E+00
2575	3.533803921568627E+01	1.883523818846742E+00
2585	3.252705882352941E+01	1.807058823529412E+00
2595	3.855058823529411E+01	1.967276467929391E+00
2605	3.403294117647059E+01	1.848415637536323E+00
2615	3.483607843137255E+01	1.870098673964891E+00
2625	3.202509803921568E+01	1.793061255478388E+00
2635	3.192470588235294E+01	1.790248608640201E+00
2645	3.413333333333333E+01	1.851139906719199E+00
2655	3.322980392156862E+01	1.826475208649814E+00
2665	3.744627450980392E+01	1.938894598608611E+00
2675	3.393254901960784E+01	1.845687347285357E+00
2685	2.961568627450981E+01	1.724291919040519E+00
2695	3.363137254901961E+01	1.837478170877302E+00
2705	3.493647058823530E+01	1.872791402031950E+00
2715	3.533803921568627E+01	1.883523818846742E+00
2725	2.831058823529412E+01	1.685870995952606E+00
2735	3.463529411764706E+01	1.864701552540281E+00
2745	3.433411764705883E+01	1.856576452658892E+00
2755	3.553882352941176E+01	1.888867159564728E+00
2765	3.644235294117647E+01	1.912727480044690E+00
2775	3.282823529411765E+01	1.815405559971150E+00
2785	3.493647058823530E+01	1.872791402031950E+00
2795	3.272784313725490E+01	1.812627585030806E+00
2805	3.553882352941176E+01	1.888867159564728E+00
2815	3.353098039215686E+01	1.834733616438921E+00
2825	3.242666666666667E+01	1.804267997426088E+00
2835	3.122196078431373E+01	1.770434970458192E+00
2845	3.443450980392157E+01	1.859288764481469E+00
2855	3.292862745098039E+01	1.818179290480925E+00
2865	3.614117647058823E+01	1.904807249419071E+00
2875	3.684392156862745E+01	1.923237050796475E+00
2885	3.634196078431373E+01	1.910091052216766E+00
2895	3.322980392156862E+01	1.826475208649814E+00
2905	3.031843137254902E+01	1.744629679383368E+00
2915	3.503686274509804E+01	1.875480264008223E+00
2925	3.443450980392157E+01	1.859288764481469E+00
2935	3.573960784313726E+01	1.894195427299208E+00
2945	3.594039215686274E+01	1.899508748892813E+00
2955	3.664313725490196E+01	1.917989463797238E+00
2965	3.674352941176470E+01	1.920615049508040E+00
2975	3.393254901960784E+01	1.845687347285357E+00
2985	3.212549019607843E+01	1.795869497223361E+00
2995	3.292862745098039E+01	1.818179290480925E+00
3005	3.563921568627451E+01	1.891533169585370E+00
3015	3.694431372549020E+01	1.925855482302833E+00
3025	3.594039215686274E+01	1.899508748892813E+00
3035	3.312941176470589E+01	1.823714095644607E+00
3045	3.423372549019608E+01	1.853860172561005E+00
3055	3.353098039215686E+01	1.834733616438921E+00
3065	3.403294117647059E+01	1.848415637536323E+00
3075	3.483607843137255E+01	1.870098673964891E+00
3085	3.573960784313726E+01	1.894195427299208E+00
3095	3.483607843137255E+01	1.870098673964891E+00
3105	2.951529411764706E+01	1.721366909438218E+00
3115	3.523764705882353E+01	1.880846455988223E+00
3125	3.272784313725490E+01	1.812627585030806E+00
3135	3.312941176470589E+01	1.823714095644607E+00
3145	3.473568627450980E+01	1.867402063082745E+00
3155	3.834980392156863E+01	1.962146663975360E+00
3165	3.202509803921568E+01	1.793061255478388E+00
3175	2.941490196078431E+01	1.718436921085359E+00
3185	3.563921568627451E+01	1.891533169585370E+00
3195	3.082039215686275E+01	1.759012690114282E+00
3205	3.393254901960784E+01	1.845687347285357E+00
3215	3.363137254901961E+01	1.837478170877302E+00
