TIME_SINCE_START	COUNT_RATE	ERR
1825	2.660392156862745E+01	1.634265910824127E+00
1835	2.891294117647059E+01	1.703711397494176E+00
1845	2.600156862745098E+01	1.615658861370336E+00
1855	2.921411764705882E+01	1.712561905867995E+00
1865	2.128313725490196E+01	1.461731867965343E+00
1875	2.720627450980392E+01	1.652663480034317E+00
1885	2.941490196078431E+01	1.718436921085359E+00
1895	2.700549019607843E+01	1.646553797456989E+00
1905	2.529882352941176E+01	1.593676083841259E+00
1915	3.021803921568628E+01	1.741738824573236E+00
1925	2.891294117647059E+01	1.703711397494176E+00
1935	2.760784313725490E+01	1.664815581041142E+00
1945	2.841098039215686E+01	1.688857483671665E+00
1955	2.720627450980392E+01	1.652663480034317E+00
1965	3.001725490196078E+01	1.735942672644074E+00
1975	2.770823529411765E+01	1.667839771691786E+00
1985	2.790901960784314E+01	1.673871761622143E+00
1995	2.981647058823529E+01	1.730127102957336E+00
2005	2.991686274509804E+01	1.733037327222670E+00
2015	2.670431372549019E+01	1.637346527904636E+00
2025	2.971607843137255E+01	1.727211975186598E+00
2035	2.951529411764706E+01	1.721366909438218E+00
2045	2.881254901960784E+01	1.700750993176839E+00
2055	2.951529411764706E+01	1.721366909438218E+00
2065	2.861176470588235E+01	1.694814671423662E+00
2075	3.202509803921568E+01	1.793061255478388E+00
2085	2.981647058823529E+01	1.730127102957336E+00
2095	2.961568627450981E+01	1.724291919040519E+00
2105	2.640313725490196E+01	1.628087189607088E+00
2115	2.851137254901961E+01	1.691838699555410E+00
2125	2.951529411764706E+01	1.721366909438218E+00
2135	2.881254901960784E+01	1.700750993176839E+00
2145	2.911372549019608E+01	1.709616827324376E+00
2155	2.951529411764706E+01	1.721366909438218E+00
2165	2.821019607843137E+01	1.682879208331566E+00
2175	3.112156862745098E+01	1.767586320229297E+00
2185	2.881254901960784E+01	1.700750993176839E+00
2195	3.001725490196078E+01	1.735942672644074E+00
2205	2.720627450980392E+01	1.652663480034317E+00
2215	3.152313725490196E+01	1.778953551979354E+00
2225	3.021803921568628E+01	1.741738824573236E+00
2235	2.861176470588235E+01	1.694814671423662E+00
2245	2.821019607843137E+01	1.682879208331566E+00
2255	3.272784313725490E+01	1.812627585030806E+00
2265	2.720627450980392E+01	1.652663480034317E+00
2275	3.122196078431373E+01	1.770434970458192E+00
2285	3.443450980392157E+01	1.859288764481469E+00
2295	2.931450980392157E+01	1.715501928471598E+00
2305	2.760784313725490E+01	1.664815581041142E+00
2315	3.061960784313726E+01	1.753273644832425E+00
2325	3.102117647058823E+01	1.764733071685968E+00
2335	3.533803921568627E+01	1.883523818846742E+00
2345	2.710588235294118E+01	1.649611467309677E+00
2355	3.061960784313726E+01	1.753273644832425E+00
2365	2.951529411764706E+01	1.721366909438218E+00
2375	3.021803921568628E+01	1.741738824573236E+00
2385	3.021803921568628E+01	1.741738824573236E+00
2395	3.483607843137255E+01	1.870098673964891E+00
2405	3.082039215686275E+01	1.759012690114282E+00
2415	2.971607843137255E+01	1.727211975186598E+00
2425	3.051921568627451E+01	1.750397065955157E+00
2435	3.072000000000000E+01	1.756145511859290E+00
2445	3.333019607843137E+01	1.829232153930149E+00
2455	2.961568627450981E+01	1.724291919040519E+00
2465	2.780862745098039E+01	1.670858488680733E+00
2475	3.132235294117647E+01	1.773279044533278E+00
2485	3.333019607843137E+01	1.829232153930149E+00
2495	3.312941176470589E+01	1.823714095644607E+00
2505	2.901333333333333E+01	1.706666666666667E+00
2515	3.363137254901961E+01	1.837478170877302E+00
2525	3.152313725490196E+01	1.778953551979354E+00
2535	2.901333333333333E+01	1.706666666666667E+00
2545	3.523764705882353E+01	1.880846455988223E+00
2555	3.282823529411765E+01	1.815405559971150E+00
2565	3.112156862745098E+01	1.767586320229297E+00
2575	3.222588235294118E+01	1.798673354507938E+00
2585	3.312941176470589E+01	1.823714095644607E+00
2595	2.750745098039216E+01	1.661785886845174E+00
2605	3.072000000000000E+01	1.756145511859290E+00
2615	3.282823529411765E+01	1.815405559971150E+00
2625	2.780862745098039E+01	1.670858488680733E+00
2635	3.212549019607843E+01	1.795869497223361E+00
2645	3.302901960784314E+01	1.820948795955908E+00
2655	3.463529411764706E+01	1.864701552540281E+00
2665	3.443450980392157E+01	1.859288764481469E+00
2675	3.132235294117647E+01	1.773279044533278E+00
2685	3.031843137254902E+01	1.744629679383368E+00
2695	3.082039215686275E+01	1.759012690114282E+00
2705	2.881254901960784E+01	1.700750993176839E+00
2715	2.981647058823529E+01	1.730127102957336E+00
2725	3.403294117647059E+01	1.848415637536323E+00
2735	2.831058823529412E+01	1.685870995952606E+00
2745	3.011764705882353E+01	1.738843163676991E+00
2755	3.162352941176471E+01	1.781784028792355E+00
2765	3.082039215686275E+01	1.759012690114282E+00
2775	2.901333333333333E+01	1.706666666666667E+00
2785	3.333019607843137E+01	1.829232153930149E+00
2795	3.413333333333333E+01	1.851139906719199E+00
2805	3.252705882352941E+01	1.807058823529412E+00
2815	2.931450980392157E+01	1.715501928471598E+00
2825	2.921411764705882E+01	1.712561905867995E+00
2835	3.082039215686275E+01	1.759012690114282E+00
2845	3.192470588235294E+01	1.790248608640201E+00
2855	3.132235294117647E+01	1.773279044533278E+00
2865	3.182431372549020E+01	1.787431535913648E+00
2875	3.041882352941176E+01	1.747515751959011E+00
2885	3.182431372549020E+01	1.787431535913648E+00
2895	3.082039215686275E+01	1.759012690114282E+00
2905	3.282823529411765E+01	1.815405559971150E+00
2915	3.072000000000000E+01	1.756145511859290E+00
2925	3.423372549019608E+01	1.853860172561005E+00
2935	3.001725490196078E+01	1.735942672644074E+00
2945	3.483607843137255E+01	1.870098673964891E+00
2955	3.563921568627451E+01	1.891533169585370E+00
2965	3.072000000000000E+01	1.756145511859290E+00
2975	3.102117647058823E+01	1.764733071685968E+00
2985	3.001725490196078E+01	1.735942672644074E+00
2995	3.483607843137255E+01	1.870098673964891E+00
3005	3.312941176470589E+01	1.823714095644607E+00
3015	3.292862745098039E+01	1.818179290480925E+00
3025	3.322980392156862E+01	1.826475208649814E+00
3035	3.292862745098039E+01	1.818179290480925E+00
3045	3.443450980392157E+01	1.859288764481469E+00
3055	3.272784313725490E+01	1.812627585030806E+00
3065	3.242666666666667E+01	1.804267997426088E+00
3075	3.232627450980392E+01	1.801472847804372E+00
3085	2.971607843137255E+01	1.727211975186598E+00
3095	3.041882352941176E+01	1.747515751959011E+00
3105	3.503686274509804E+01	1.875480264008223E+00
3115	3.182431372549020E+01	1.787431535913648E+00
3125	2.991686274509804E+01	1.733037327222670E+00
3135	3.292862745098039E+01	1.818179290480925E+00
3145	3.092078431372549E+01	1.761875202488144E+00
3155	2.841098039215686E+01	1.688857483671665E+00
3165	2.881254901960784E+01	1.700750993176839E+00
3175	3.393254901960784E+01	1.845687347285357E+00
3185	3.192470588235294E+01	1.790248608640201E+00
3195	3.312941176470589E+01	1.823714095644607E+00
3205	3.132235294117647E+01	1.773279044533278E+00
3215	3.252705882352941E+01	1.807058823529412E+00
3225	3.192470588235294E+01	1.790248608640201E+00
3235	2.770823529411765E+01	1.667839771691786E+00
3245	2.901333333333333E+01	1.706666666666667E+00
3255	3.322980392156862E+01	1.826475208649814E+00
3265	3.051921568627451E+01	1.750397065955157E+00
3275	3.503686274509804E+01	1.875480264008223E+00
3285	3.503686274509804E+01	1.875480264008223E+00
3295	3.343058823529412E+01	1.831984950301581E+00
3305	3.162352941176471E+01	1.781784028792355E+00
3315	3.463529411764706E+01	1.864701552540281E+00
3325	3.383215686274510E+01	1.842955018108067E+00
3335	3.212549019607843E+01	1.795869497223361E+00
3345	3.573960784313726E+01	1.894195427299208E+00
3355	3.252705882352941E+01	1.807058823529412E+00
3365	3.543843137254902E+01	1.886197381326400E+00
3375	2.931450980392157E+01	1.715501928471598E+00
3385	2.961568627450981E+01	1.724291919040519E+00
3395	3.322980392156862E+01	1.826475208649814E+00
3405	2.991686274509804E+01	1.733037327222670E+00
3415	3.343058823529412E+01	1.831984950301581E+00
3425	3.262745098039215E+01	1.809845346115257E+00
3435	3.172392156862745E+01	1.784610016339444E+00
3445	2.760784313725490E+01	1.664815581041142E+00
3455	3.373176470588236E+01	1.840218632013639E+00
3465	3.312941176470589E+01	1.823714095644607E+00
3475	3.353098039215686E+01	1.834733616438921E+00
3485	2.821019607843137E+01	1.682879208331566E+00
3495	3.222588235294118E+01	1.798673354507938E+00
3505	3.363137254901961E+01	1.837478170877302E+00
3515	3.493647058823530E+01	1.872791402031950E+00
3525	3.413333333333333E+01	1.851139906719199E+00
3535	3.312941176470589E+01	1.823714095644607E+00
3545	3.754666666666667E+01	1.941491913367965E+00
3555	3.533803921568627E+01	1.883523818846742E+00
3565	3.182431372549020E+01	1.787431535913648E+00
3575	3.232627450980392E+01	1.801472847804372E+00
3585	3.483607843137255E+01	1.870098673964891E+00
3595	3.433411764705883E+01	1.856576452658892E+00
3605	3.202509803921568E+01	1.793061255478388E+00
3615	3.001725490196078E+01	1.735942672644074E+00
3625	3.142274509803921E+01	1.776118564437748E+00
3635	3.343058823529412E+01	1.831984950301581E+00
3645	3.292862745098039E+01	1.818179290480925E+00
3655	3.513725490196079E+01	1.878165276498292E+00
3665	3.513725490196079E+01	1.878165276498292E+00
3675	3.232627450980392E+01	1.801472847804372E+00
3685	2.901333333333333E+01	1.706666666666667E+00
3695	3.212549019607843E+01	1.795869497223361E+00
3705	3.072000000000000E+01	1.756145511859290E+00
3715	3.834980392156863E+01	1.962146663975360E+00
3725	3.142274509803921E+01	1.776118564437748E+00
3735	3.192470588235294E+01	1.790248608640201E+00
3745	3.333019607843137E+01	1.829232153930149E+00
3755	3.092078431372549E+01	1.761875202488144E+00
3765	3.654274509803921E+01	1.915360278923436E+00
3775	3.814901960784314E+01	1.957003413545956E+00
3785	3.423372549019608E+01	1.853860172561005E+00
3795	3.333019607843137E+01	1.829232153930149E+00
3805	3.001725490196078E+01	1.735942672644074E+00
3815	3.182431372549020E+01	1.787431535913648E+00
3825	3.182431372549020E+01	1.787431535913648E+00
3835	3.343058823529412E+01	1.831984950301581E+00
3845	3.523764705882353E+01	1.880846455988223E+00
3855	3.011764705882353E+01	1.738843163676991E+00
3865	3.061960784313726E+01	1.753273644832425E+00
3875	3.373176470588236E+01	1.840218632013639E+00
3885	3.192470588235294E+01	1.790248608640201E+00
3895	3.031843137254902E+01	1.744629679383368E+00
3905	3.242666666666667E+01	1.804267997426088E+00
3915	3.282823529411765E+01	1.815405559971150E+00
3925	3.021803921568628E+01	1.741738824573236E+00
3935	3.453490196078431E+01	1.861997125370118E+00
3945	3.061960784313726E+01	1.753273644832425E+00
3955	3.393254901960784E+01	1.845687347285357E+00
3965	3.272784313725490E+01	1.812627585030806E+00
3975	3.222588235294118E+01	1.798673354507938E+00
3985	3.252705882352941E+01	1.807058823529412E+00
3995	3.563921568627451E+01	1.891533169585370E+00
4005	3.202509803921568E+01	1.793061255478388E+00
4015	3.262745098039215E+01	1.809845346115257E+00
4025	3.343058823529412E+01	1.831984950301581E+00
4035	3.624156862745098E+01	1.907450980392157E+00
4045	3.162352941176471E+01	1.781784028792355E+00
4055	3.102117647058823E+01	1.764733071685968E+00
4065	3.363137254901961E+01	1.837478170877302E+00
4075	3.533803921568627E+01	1.883523818846742E+00
4085	4.096000000000000E+01	2.027822168016229E+00
4095	2.660392156862745E+01	1.634265910824127E+00
4105	2.841098039215686E+01	1.688857483671665E+00
4115	3.433411764705883E+01	1.856576452658892E+00
4125	2.941490196078431E+01	1.718436921085359E+00
4135	2.750745098039216E+01	1.661785886845174E+00
4145	3.152313725490196E+01	1.778953551979354E+00
4155	3.162352941176471E+01	1.781784028792355E+00
4165	3.563921568627451E+01	1.891533169585370E+00
4175	3.242666666666667E+01	1.804267997426088E+00
4185	2.941490196078431E+01	1.718436921085359E+00
4195	3.011764705882353E+01	1.738843163676991E+00
4205	3.282823529411765E+01	1.815405559971150E+00
4215	3.152313725490196E+01	1.778953551979354E+00
4225	2.971607843137255E+01	1.727211975186598E+00
4235	3.624156862745098E+01	1.907450980392157E+00
4245	2.971607843137255E+01	1.727211975186598E+00
4255	3.744627450980392E+01	1.938894598608611E+00
4265	3.021803921568628E+01	1.741738824573236E+00
4275	3.232627450980392E+01	1.801472847804372E+00
4285	3.553882352941176E+01	1.888867159564728E+00
4295	3.182431372549020E+01	1.787431535913648E+00
4305	3.694431372549020E+01	1.925855482302833E+00
4315	3.373176470588236E+01	1.840218632013639E+00
4325	3.493647058823530E+01	1.872791402031950E+00
4335	3.594039215686274E+01	1.899508748892813E+00
4345	3.182431372549020E+01	1.787431535913648E+00
4355	3.373176470588236E+01	1.840218632013639E+00
4365	3.353098039215686E+01	1.834733616438921E+00
4375	3.192470588235294E+01	1.790248608640201E+00
4385	2.971607843137255E+01	1.727211975186598E+00
4395	3.393254901960784E+01	1.845687347285357E+00
4405	3.192470588235294E+01	1.790248608640201E+00
4415	3.333019607843137E+01	1.829232153930149E+00
4425	3.112156862745098E+01	1.767586320229297E+00
4435	3.302901960784314E+01	1.820948795955908E+00
4445	3.373176470588236E+01	1.840218632013639E+00
4455	3.202509803921568E+01	1.793061255478388E+00
4465	3.051921568627451E+01	1.750397065955157E+00
4475	3.252705882352941E+01	1.807058823529412E+00
4485	3.282823529411765E+01	1.815405559971150E+00
4495	3.483607843137255E+01	1.870098673964891E+00
4505	3.152313725490196E+01	1.778953551979354E+00
4515	3.102117647058823E+01	1.764733071685968E+00
4525	3.423372549019608E+01	1.853860172561005E+00
4535	3.423372549019608E+01	1.853860172561005E+00
4545	3.563921568627451E+01	1.891533169585370E+00
4555	3.172392156862745E+01	1.784610016339444E+00
4565	3.533803921568627E+01	1.883523818846742E+00
4575	3.704470588235294E+01	1.928470358568011E+00
4585	2.941490196078431E+01	1.718436921085359E+00
4595	3.403294117647059E+01	1.848415637536323E+00
4605	3.513725490196079E+01	1.878165276498292E+00
4615	3.373176470588236E+01	1.840218632013639E+00
4625	3.202509803921568E+01	1.793061255478388E+00
4635	3.212549019607843E+01	1.795869497223361E+00
4645	3.282823529411765E+01	1.815405559971150E+00
4655	3.634196078431373E+01	1.910091052216766E+00
4665	3.262745098039215E+01	1.809845346115257E+00
4675	3.112156862745098E+01	1.767586320229297E+00
4685	3.192470588235294E+01	1.790248608640201E+00
4695	3.513725490196079E+01	1.878165276498292E+00
4705	3.061960784313726E+01	1.753273644832425E+00
4715	3.232627450980392E+01	1.801472847804372E+00
4725	3.082039215686275E+01	1.759012690114282E+00
4735	3.262745098039215E+01	1.809845346115257E+00
4745	2.821019607843137E+01	1.682879208331566E+00
4755	3.573960784313726E+01	1.894195427299208E+00
4765	3.021803921568628E+01	1.741738824573236E+00
4775	3.463529411764706E+01	1.864701552540281E+00
4785	3.363137254901961E+01	1.837478170877302E+00
4795	2.961568627450981E+01	1.724291919040519E+00
4805	3.182431372549020E+01	1.787431535913648E+00
4815	3.413333333333333E+01	1.851139906719199E+00
4825	3.604078431372549E+01	1.902159844040424E+00
4835	2.831058823529412E+01	1.685870995952606E+00
4845	3.463529411764706E+01	1.864701552540281E+00
4855	3.594039215686274E+01	1.899508748892813E+00
4865	3.082039215686275E+01	1.759012690114282E+00
4875	2.921411764705882E+01	1.712561905867995E+00
4885	3.041882352941176E+01	1.747515751959011E+00
4895	3.513725490196079E+01	1.878165276498292E+00
4905	3.162352941176471E+01	1.781784028792355E+00
4915	3.363137254901961E+01	1.837478170877302E+00
4925	3.443450980392157E+01	1.859288764481469E+00
4935	3.112156862745098E+01	1.767586320229297E+00
4945	3.453490196078431E+01	1.861997125370118E+00
4955	3.523764705882353E+01	1.880846455988223E+00
4965	3.252705882352941E+01	1.807058823529412E+00
4975	3.162352941176471E+01	1.781784028792355E+00
4985	3.302901960784314E+01	1.820948795955908E+00
4995	3.393254901960784E+01	1.845687347285357E+00
5005	3.242666666666667E+01	1.804267997426088E+00
5015	3.072000000000000E+01	1.756145511859290E+00
5025	3.262745098039215E+01	1.809845346115257E+00
5035	3.312941176470589E+01	1.823714095644607E+00
5045	3.443450980392157E+01	1.859288764481469E+00
5055	3.182431372549020E+01	1.787431535913648E+00
5065	2.991686274509804E+01	1.733037327222670E+00
5075	3.262745098039215E+01	1.809845346115257E+00
5085	3.433411764705883E+01	1.856576452658892E+00
5095	3.252705882352941E+01	1.807058823529412E+00
5105	3.353098039215686E+01	1.834733616438921E+00
5115	2.991686274509804E+01	1.733037327222670E+00
5125	3.162352941176471E+01	1.781784028792355E+00
5135	3.333019607843137E+01	1.829232153930149E+00
5145	3.463529411764706E+01	1.864701552540281E+00
5155	2.931450980392157E+01	1.715501928471598E+00
5165	3.162352941176471E+01	1.781784028792355E+00
5175	3.232627450980392E+01	1.801472847804372E+00
5185	3.001725490196078E+01	1.735942672644074E+00
5195	3.282823529411765E+01	1.815405559971150E+00
5205	3.262745098039215E+01	1.809845346115257E+00
5215	2.951529411764706E+01	1.721366909438218E+00
5225	3.262745098039215E+01	1.809845346115257E+00
5235	3.302901960784314E+01	1.820948795955908E+00
5245	3.523764705882353E+01	1.880846455988223E+00
5255	3.734588235294117E+01	1.936293799854272E+00
5265	3.011764705882353E+01	1.738843163676991E+00
5275	3.041882352941176E+01	1.747515751959011E+00
5285	3.242666666666667E+01	1.804267997426088E+00
5295	3.443450980392157E+01	1.859288764481469E+00
5305	3.112156862745098E+01	1.767586320229297E+00
5315	3.694431372549020E+01	1.925855482302833E+00
5325	3.473568627450980E+01	1.867402063082745E+00
5335	3.202509803921568E+01	1.793061255478388E+00
5345	3.152313725490196E+01	1.778953551979354E+00
5355	3.041882352941176E+01	1.747515751959011E+00
5365	3.393254901960784E+01	1.845687347285357E+00
5375	3.202509803921568E+01	1.793061255478388E+00
5385	3.282823529411765E+01	1.815405559971150E+00
5395	3.473568627450980E+01	1.867402063082745E+00
5405	3.473568627450980E+01	1.867402063082745E+00
5415	3.312941176470589E+01	1.823714095644607E+00
5425	3.363137254901961E+01	1.837478170877302E+00
5435	3.343058823529412E+01	1.831984950301581E+00
5445	3.242666666666667E+01	1.804267997426088E+00
5455	3.493647058823530E+01	1.872791402031950E+00
5465	3.684392156862745E+01	1.923237050796475E+00
5475	3.634196078431373E+01	1.910091052216766E+00
5485	3.413333333333333E+01	1.851139906719199E+00
5495	3.453490196078431E+01	1.861997125370118E+00
5505	3.272784313725490E+01	1.812627585030806E+00
5515	3.533803921568627E+01	1.883523818846742E+00
5525	3.353098039215686E+01	1.834733616438921E+00
5535	3.573960784313726E+01	1.894195427299208E+00
5545	3.383215686274510E+01	1.842955018108067E+00
5555	3.122196078431373E+01	1.770434970458192E+00
5565	3.684392156862745E+01	1.923237050796475E+00
5575	3.614117647058823E+01	1.904807249419071E+00
5585	3.483607843137255E+01	1.870098673964891E+00
5595	3.252705882352941E+01	1.807058823529412E+00
5605	3.192470588235294E+01	1.790248608640201E+00
5615	3.453490196078431E+01	1.861997125370118E+00
5625	3.102117647058823E+01	1.764733071685968E+00
5635	3.403294117647059E+01	1.848415637536323E+00
5645	3.322980392156862E+01	1.826475208649814E+00
5655	3.162352941176471E+01	1.781784028792355E+00
5665	2.851137254901961E+01	1.691838699555410E+00
5675	3.182431372549020E+01	1.787431535913648E+00
5685	3.433411764705883E+01	1.856576452658892E+00
5695	3.262745098039215E+01	1.809845346115257E+00
5705	3.292862745098039E+01	1.818179290480925E+00
5715	3.112156862745098E+01	1.767586320229297E+00
5725	3.102117647058823E+01	1.764733071685968E+00
5735	3.543843137254902E+01	1.886197381326400E+00
5745	3.493647058823530E+01	1.872791402031950E+00
5755	3.343058823529412E+01	1.831984950301581E+00
5765	3.584000000000000E+01	1.896853948505468E+00
5775	3.242666666666667E+01	1.804267997426088E+00
5785	3.503686274509804E+01	1.875480264008223E+00
5795	3.614117647058823E+01	1.904807249419071E+00
5805	3.343058823529412E+01	1.831984950301581E+00
5815	3.282823529411765E+01	1.815405559971150E+00
5825	3.664313725490196E+01	1.917989463797238E+00
5835	3.443450980392157E+01	1.859288764481469E+00
5845	1.071184313725490E+02	3.279306384777753E+00
5855	1.499858823529412E+02	3.880387381225450E+00
5865	3.172392156862745E+01	1.784610016339444E+00
5875	2.790901960784314E+01	1.673871761622143E+00
5885	2.339137254901961E+01	1.532419766962070E+00
5895	2.560000000000000E+01	1.603134185177983E+00
5905	2.449568627450980E+01	1.568175621201650E+00
5915	2.770823529411765E+01	1.667839771691786E+00
5925	2.680470588235294E+01	1.640421359773434E+00
5935	2.931450980392157E+01	1.715501928471598E+00
5945	2.610196078431373E+01	1.618774889070140E+00
5955	2.590117647058824E+01	1.612536812344120E+00
5965	2.278901960784314E+01	1.512560356223434E+00
5975	2.419450980392157E+01	1.558505381271595E+00
5985	2.509803921568627E+01	1.587339374515892E+00
5995	2.248784313725490E+01	1.502532221198634E+00
6005	2.730666666666667E+01	1.655709866914700E+00
6015	2.429490196078431E+01	1.561735447702994E+00
6025	2.630274509803922E+01	1.624989018979252E+00
6035	2.690509803921569E+01	1.643490438901449E+00
6045	2.650352941176471E+01	1.631179475754358E+00
6055	2.640313725490196E+01	1.628087189607088E+00
6065	2.750745098039216E+01	1.661785886845174E+00
6075	2.549960784313726E+01	1.599987696992299E+00
6085	2.911372549019608E+01	1.709616827324376E+00
6095	3.172392156862745E+01	1.784610016339444E+00
6105	2.720627450980392E+01	1.652663480034317E+00
6115	2.760784313725490E+01	1.664815581041142E+00
6125	2.991686274509804E+01	1.733037327222670E+00
6135	2.891294117647059E+01	1.703711397494176E+00
6145	2.891294117647059E+01	1.703711397494176E+00
6155	2.600156862745098E+01	1.615658861370336E+00
6165	3.041882352941176E+01	1.747515751959011E+00
6175	3.082039215686275E+01	1.759012690114282E+00
6185	3.312941176470589E+01	1.823714095644607E+00
6195	2.921411764705882E+01	1.712561905867995E+00
6205	2.710588235294118E+01	1.649611467309677E+00
6215	2.981647058823529E+01	1.730127102957336E+00
6225	3.212549019607843E+01	1.795869497223361E+00
6235	3.202509803921568E+01	1.793061255478388E+00
6245	2.841098039215686E+01	1.688857483671665E+00
6255	3.142274509803921E+01	1.776118564437748E+00
6265	3.152313725490196E+01	1.778953551979354E+00
6275	2.881254901960784E+01	1.700750993176839E+00
6285	3.212549019607843E+01	1.795869497223361E+00
6295	3.092078431372549E+01	1.761875202488144E+00
6305	3.112156862745098E+01	1.767586320229297E+00
6315	2.891294117647059E+01	1.703711397494176E+00
6325	3.282823529411765E+01	1.815405559971150E+00
6335	3.092078431372549E+01	1.761875202488144E+00
6345	2.831058823529412E+01	1.685870995952606E+00
6355	3.142274509803921E+01	1.776118564437748E+00
6365	3.192470588235294E+01	1.790248608640201E+00
6375	3.403294117647059E+01	1.848415637536323E+00
6385	3.232627450980392E+01	1.801472847804372E+00
6395	2.981647058823529E+01	1.730127102957336E+00
6405	3.031843137254902E+01	1.744629679383368E+00
6415	2.901333333333333E+01	1.706666666666667E+00
6425	2.690509803921569E+01	1.643490438901449E+00
6435	2.871215686274510E+01	1.697785426852419E+00
6445	3.363137254901961E+01	1.837478170877302E+00
6455	3.302901960784314E+01	1.820948795955908E+00
6465	2.961568627450981E+01	1.724291919040519E+00
6475	3.312941176470589E+01	1.823714095644607E+00
6485	3.041882352941176E+01	1.747515751959011E+00
6495	3.142274509803921E+01	1.776118564437748E+00
6505	3.242666666666667E+01	1.804267997426088E+00
6515	2.921411764705882E+01	1.712561905867995E+00
6525	3.413333333333333E+01	1.851139906719199E+00
6535	3.493647058823530E+01	1.872791402031950E+00
6545	3.383215686274510E+01	1.842955018108067E+00
6555	2.911372549019608E+01	1.709616827324376E+00
6565	3.072000000000000E+01	1.756145511859290E+00
6575	3.192470588235294E+01	1.790248608640201E+00
6585	3.212549019607843E+01	1.795869497223361E+00
6595	2.851137254901961E+01	1.691838699555410E+00
6605	2.951529411764706E+01	1.721366909438218E+00
6615	3.403294117647059E+01	1.848415637536323E+00
6625	2.981647058823529E+01	1.730127102957336E+00
6635	3.162352941176471E+01	1.781784028792355E+00
6645	3.493647058823530E+01	1.872791402031950E+00
6655	3.132235294117647E+01	1.773279044533278E+00
6665	3.333019607843137E+01	1.829232153930149E+00
6675	2.790901960784314E+01	1.673871761622143E+00
6685	2.961568627450981E+01	1.724291919040519E+00
6695	3.393254901960784E+01	1.845687347285357E+00
6705	3.353098039215686E+01	1.834733616438921E+00
6715	2.891294117647059E+01	1.703711397494176E+00
6725	3.483607843137255E+01	1.870098673964891E+00
6735	3.604078431372549E+01	1.902159844040424E+00
6745	3.533803921568627E+01	1.883523818846742E+00
6755	3.322980392156862E+01	1.826475208649814E+00
6765	3.242666666666667E+01	1.804267997426088E+00
6775	3.473568627450980E+01	1.867402063082745E+00
6785	3.242666666666667E+01	1.804267997426088E+00
6795	3.021803921568628E+01	1.741738824573236E+00
6805	3.072000000000000E+01	1.756145511859290E+00
6815	3.875137254901961E+01	1.972392930322924E+00
6825	3.433411764705883E+01	1.856576452658892E+00
6835	3.092078431372549E+01	1.761875202488144E+00
6845	3.142274509803921E+01	1.776118564437748E+00
6855	3.784784313725491E+01	1.949263092851210E+00
6865	3.162352941176471E+01	1.781784028792355E+00
6875	2.961568627450981E+01	1.724291919040519E+00
6885	3.393254901960784E+01	1.845687347285357E+00
6895	3.443450980392157E+01	1.859288764481469E+00
6905	3.162352941176471E+01	1.781784028792355E+00
6915	3.353098039215686E+01	1.834733616438921E+00
6925	3.202509803921568E+01	1.793061255478388E+00
6935	3.413333333333333E+01	1.851139906719199E+00
6945	2.981647058823529E+01	1.730127102957336E+00
6955	3.413333333333333E+01	1.851139906719199E+00
6965	2.800941176470588E+01	1.676879619864101E+00
6975	3.082039215686275E+01	1.759012690114282E+00
6985	3.292862745098039E+01	1.818179290480925E+00
6995	3.202509803921568E+01	1.793061255478388E+00
7005	3.242666666666667E+01	1.804267997426088E+00
7015	3.202509803921568E+01	1.793061255478388E+00
7025	2.921411764705882E+01	1.712561905867995E+00
7035	3.092078431372549E+01	1.761875202488144E+00
7045	3.031843137254902E+01	1.744629679383368E+00
7055	3.433411764705883E+01	1.856576452658892E+00
7065	3.383215686274510E+01	1.842955018108067E+00
7075	2.881254901960784E+01	1.700750993176839E+00
7085	3.443450980392157E+01	1.859288764481469E+00
7095	3.122196078431373E+01	1.770434970458192E+00
7105	2.981647058823529E+01	1.730127102957336E+00
7115	3.353098039215686E+01	1.834733616438921E+00
7125	3.112156862745098E+01	1.767586320229297E+00
7135	2.740705882352941E+01	1.658750658947344E+00
7145	3.563921568627451E+01	1.891533169585370E+00
7155	3.523764705882353E+01	1.880846455988223E+00
7165	3.503686274509804E+01	1.875480264008223E+00
7175	3.102117647058823E+01	1.764733071685968E+00
7185	3.202509803921568E+01	1.793061255478388E+00
7195	2.971607843137255E+01	1.727211975186598E+00
7205	3.423372549019608E+01	1.853860172561005E+00
7215	3.172392156862745E+01	1.784610016339444E+00
7225	3.523764705882353E+01	1.880846455988223E+00
7235	3.272784313725490E+01	1.812627585030806E+00
7245	2.911372549019608E+01	1.709616827324376E+00
7255	3.383215686274510E+01	1.842955018108067E+00
7265	3.242666666666667E+01	1.804267997426088E+00
7275	3.132235294117647E+01	1.773279044533278E+00
7285	3.363137254901961E+01	1.837478170877302E+00
7295	3.222588235294118E+01	1.798673354507938E+00
7305	3.162352941176471E+01	1.781784028792355E+00
7315	3.152313725490196E+01	1.778953551979354E+00
7325	3.192470588235294E+01	1.790248608640201E+00
7335	3.322980392156862E+01	1.826475208649814E+00
7345	3.453490196078431E+01	1.861997125370118E+00
7355	1.435607843137255E+02	3.796363625650505E+00
7365	1.525960784313725E+02	3.914006827091913E+00
7375	2.449568627450980E+01	1.568175621201650E+00
7385	2.118274509803922E+01	1.458280312102546E+00
7395	2.379294117647059E+01	1.545517609998120E+00
7405	2.399372549019608E+01	1.552025081348047E+00
